label,source,target
,"生 活 总 是 充 满 希 望 的 , 成 功 总 是 属 于 积 极 进 取 、 不 懈 追 求 的 人 们 。 我 们 在 前 进 的 道 路 上 , 还 会 遇 到 各 种 风 险 和 挑 战 。 让 老 百 姓 过 上 更 加 幸 福 的 生 活 , 还 有 大 量 工 作 要 做 。 我 们 要 谦 虚 谨 慎 、 艰 苦 奋 斗 , 共 同 谱 写 伟 大 祖 国 发 展 的 时 代 新 篇 章 。
","O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"
,"谢 谢 大 家 。
","O O O O O
"
,"办 公 室 首 度 曝 光 书 架 上 摆 放 六 张 照 片
","O O O O O O O O O O O O O O O O
"
,"2 0 1 3 年 1 2 月 3 1 日 , 国 家 主 席 习 近 平 发 表 新 年 贺 词 , 其 办 公 室 也 首 度 曝 光 。 透 过 央 视 镜 头 可 以 看 到 , 习 近 平 办 公 室 背 景 是 一 幅 长 城 画 作 , 办 公 桌 上 有 三 部 电 话 ( 二 红 一 白 ) , 身 后 书 架 上 摆 放 了 四 幅 照 片 , 分 别 是 : 他 与 家 人 推 着 轮 椅 上 的 父 亲 、 他 牵 母 亲 的 手 散 步 、 他 与 夫 人 合 影 、 他 骑 着 自 行 车 载 着 女 儿 。 右 侧 书 架 上 有 两 张 图 片 , 可 以 判 明 一 张 他 踢 足 球 的 照 片 。 据 央 广 网
","B_T I_T I_T I_T I_T I_T I_T I_T I_T I_T I_T O O O O O B_PER I_PER I_PER O O B_T I_T O O O O O O O O O O O O O O O O O O O O O O O O B_PER I_PER I_PER O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"
,"黄 子 华 带 新 女 友 逛 街 看 房 。
","B_PER I_PER I_PER O O O O O O O O O
"
,"被 无 线 视 为 收 视 救 星 的 黄 子 华 , 虽 然 回 归 拍 摄 剧 集 《 M y 盛 L a d y 》 的 收 视 不 及 以 往 作 品 耀 眼 , 但 仍 然 拿 到 了 无 线 视 帝 。 虽 然 黄 子 华 收 视 神 话 破 灭 , 但 爱 情 方 面 却 极 为 惬 意 , 4 个 月 前 已 暗 交 短 发 新 欢 。 样 貌 成 谜 的 黄 子 华 新 欢 , 日 前 终 于 曝 光 , 原 本 她 貌 似 台 湾 女 歌 手 范 晓 萱 , 当 天 黄 子 华 带 港 版 范 晓 萱 看 完 房 后 , 买 了 外 卖 回 家 开 餐 。
","O O O O O O O O O O B_PER I_PER I_PER O O O O O O O O O O O O O O O O O O O O O O O B_T I_T O O O O O O O O O O O O O O O O O O B_PER I_PER I_PER O O O O O O O O O O O O O O O O O O B_T I_T I_T O O O O O O O O O O O O O O B_PER I_PER I_PER O O O B_T I_T O O O O O O O O O O B_LOC I_LOC O O O B_PER I_PER I_PER O B_T I_T I_PER I_PER I_PER O O O B_PER I_PER I_PER O O O O O O O O O O O O O O
"
,"现 年 5 3 岁 的 黄 子 华 , 2 0 1 1 年 跟 拍 拖 9 年 的 化 妆 师 温 安 妮 分 手 后 , 有 指 二 人 旧 情 复 燃 , 但 黄 子 华 否 认 复 合 , 强 调 “ 没 可 能 ” 和 不 是 事 实 。 黄 子 华 如 此 坚 决 否 认 , 皆 因 他 的 心 已 另 有 所 属 , 去 年 1 1 月 底 有 传 指 黄 子 华 秘 密 搭 上 短 发 中 女 新 欢 3 个 月 , 女 方 并 已 进 驻 黄 子 华 何 文 田 寓 所 共 赋 同 居 , 但 黄 子 华 对 新 恋 情 极 度 保 护 , 拒 绝 透 露 新 欢 情 况 。 由 于 黄 子 华 对 新 恋 情 极 度 低 调 , 新 欢 的 庐 山 真 面 目 一 直 没 被 拍 到 , 直 至 上 月 2 9 日 , 黄 子 华 新 欢 终 现 真 身 , 原 来 黄 子 华 新 欢 样 貌 极 似 台 湾 女 歌 手 范 晓 萱 。
","O O O O O O B_PER I_PER I_PER O B_T I_T I_T I_T I_T O O O B_T I_T O O O O B_PER I_PER I_PER O O O O O O O O O O O O O O B_PER I_PER I_PER O O O O O O O O O O O O O O O O O O B_PER I_PER I_PER O O O O O O O O O O O O O O O O O O B_T I_T O O B_T I_T O O O B_PER I_PER I_PER O O O O O O O O O O B_T I_T I_T O O O O O O O B_PER I_PER I_PER I_PER I_PER I_PER O O O O O O O O B_PER I_PER I_PER O O O O O O O O O O O O O O O O O O O O B_PER I_PER I_PER O O O O O O O O O O O O O O O O O O O O O O O O O O B_T I_T I_T I_T I_T O B_PER I_PER I_PER O O O O O O O O O B_PER I_PER I_PER O O O O O O B_LOC I_LOC O O O B_PER I_PER I_PER O
"
,"当 天 傍 晚 6 时 许 , 戴 着 口 罩 及 帽 子 的 黄 子 华 , 带 新 欢 港 版 范 晓 萱 到 上 环 东 街 看 房 及 看 铺 , 研 究 了 好 一 会 后 , 黄 子 华 脱 下 口 罩 换 上 黑 超 , 然 后 开 车 接 载 女 友 离 开 , 并 到 跑 马 地 的 皇 府 买 粥 粉 面 外 卖 。 黄 子 华 让 女 友 先 行 下 车 买 外 卖 , 自 己 则 在 附 近 徘 徊 , 有 记 者 上 前 欲 问 黄 子 华 新 恋 情 , 但 他 表 现 得 极 度 愕 然 , 随 即 戴 上 口 罩 开 车 离 开 。
","B_T I_T I_T I_T I_T I_T O O O O O O O O O O B_PER I_PER I_PER O O O O O O B_PER I_PER I_PER O O O B_LOC I_LOC O O O O O O O O O O B_T I_T O O B_PER I_PER I_PER O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B_PER I_PER I_PER O O O O O O O O O O O O O O O O O O O O O O O O O O O B_PER I_PER I_PER O O O O O O O O O O O O O O O O O O O O O O O O O
"
,"至 于 在 餐 厅 等 外 卖 的 港 版 范 晓 萱 , 发 现 记 者 后 亦 表 现 得 极 度 避 忌 , 原 本 坐 在 门 口 位 置 的 她 速 闪 入 暗 角 位 , 又 将 外 套 帽 子 拉 上 遮 掩 面 容 , 然 后 打 电 话 向 黄 子 华 求 助 。 大 概 1 0 分 钟 后 , 黄 子 华 折 返 餐 厅 接 女 友 , 黄 子 华 抵 达 后 , 港 版 范 晓 萱 极 速 闪 身 上 车 , 继 而 子 华 急 急 驱 车 返 回 其 何 文 田 寓 所 。 为 免 新 女 友 曝 光 , 黄 子 华 更 特 别 将 座 驾 驶 到 大 厦 门 口 , 让 女 友 以 最 短 路 程 返 回 大 厦 , 自 己 则 将 车 泊 在 停 车 场 后 急 步 上 楼 , 对 新 恋 情 相 当 保 护 。
","O O O O O O O O O O O B_PER I_PER I_PER O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B_PER I_PER I_PER O O O O O O O O O O O B_PER I_PER I_PER O O O O O O O O B_PER I_PER I_PER O O O O O O B_PER I_PER I_PER O O O O O O O O O O O O O O O O O O B_PER I_PER I_PER O O O O O O O O O O O B_PER I_PER I_PER O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"
,"《 爸 爸 去 哪 儿 》 虽 然 落 幕 了 , “ 奶 爸 团 ” 成 员 却 结 下 了 不 错 的 友 谊 。 这 不 , 王 岳 伦 执 导 的 首 部 网 络 剧 《 人 生 需 要 揭 穿 》 前 晚 开 播 , 他 就 拉 来 了 张 亮 、 郭 涛 友 情 客 串 。 剧 中 张 亮 零 片 酬 出 演 了 一 位 外 企 行 政 高 管 , 西 装 黑 超 尽 显 中 国 首 席 男 模 的 型 酷 范 儿 。
","O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B_PER I_PER I_PER O O O O O O O O O O O O O O O O O O O O O O O O O O B_PER I_PER O B_PER I_PER O O O O O O O B_PER I_PER O O O O O O O O O O O O O O O O O O O O O B_LOC I_LOC O O O O O O O O O O
"
,"《 人 生 需 要 揭 穿 》 改 编 自 同 名 畅 销 小 说 , 涉 及 到 现 代 都 市 男 女 生 活 、 感 情 、 以 及 价 值 观 碰 撞 的 方 方 面 面 , 如 以 “ 打 败 第 三 者 ” 、 “ 分 手 只 分 一 次 ” 、 “ 遭 遇 极 品 的 概 率 ” 等 为 主 题 的 故 事 , 打 造 恋 爱 实 用 派 技 术 指 南 。 每 一 段 揭 穿 故 事 都 由 原 著 取 材 自 真 人 真 事 , 用 最 犀 利 、 最 辛 辣 的 诙 谐 讽 刺 语 言 艺 术 。 除 了 张 亮 和 郭 涛 客 串 之 外 , 该 剧 还 找 来 音 乐 人 包 小 柏 、 美 女 主 持 谢 楠 、 网 络 红 人 M i k e 隋 、 后 舍 男 生 等 人 助 阵 。 ( 记 者 何 珊 )
","O O O O O O O O O O O O O O O O O O O O O B_ORG I_ORG O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B_PER I_PER O B_PER I_PER O O O O O O O O O O O O O B_PER I_PER I_PER O O O O O B_PER I_PER O O O O O O O O O O O O O O O O O O O O O O O B_PER I_PER O
"
,"电 影 《 对 不 起 , 我 爱 你 》 于 前 晚 在 北 京 举 行 首 映 礼 。 父 母 特 地 到 场 助 阵 , 让 男 主 角 锦 荣 一 时 红 了 眼 眶 。
","O O O O O O O O O O O O O O O B_LOC I_LOC O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"
,"影 片 改 编 自 十 年 前 的 同 名 热 播 韩 剧 , 锦 荣 就 坦 言 虽 然 已 经 看 过 8 遍 韩 剧 , 但 每 次 看 必 落 泪 。 同 时 , 他 还 直 言 不 喜 欢 被 大 家 称 赞 性 感 , 喜 欢 被 夸 帅 气 。
","O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"
,"值 得 一 提 的 是 , 为 了 给 孩 子 们 打 气 , 几 位 主 演 的 父 母 也 来 到 现 场 打 气 。 有 工 作 在 身 的 赵 雅 芝 , 派 出 丈 夫 黄 锦 燊 为 儿 子 黄 恺 杰 助 阵 。 锦 荣 的 父 母 也 特 地 从 新 西 兰 赶 来 , 锦 荣 有 些 动 情 地 说 : “ 我 1 8 岁 离 开 家 , 已 经 有 1 1 年 没 陪 在 爸 妈 身 边 了 , 这 次 爸 妈 来 捧 场 我 主 演 的 电 影 , 让 我 很 感 动 。 ” 据 悉 , 影 片 将 于 1 月 3 日 全 国 公 映 。 ( 记 者 陈 慧 )
","O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B_PER I_PER I_PER O O O O O B_PER I_PER I_PER O O O B_PER I_PER I_PER O O O O O O O O O O O O B_LOC I_LOC I_LOC O O O O O O O O O O O O O O O O O O O O O O O O B_T I_T I_T O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B_T I_T I_T I_T O O O O O O O O B_PER I_PER O
"
,"除 旧 迎 新 , 1 7 岁 的 小 徐 想 给 自 己 留 下 别 样 的 纪 念 , 于 是 决 定 徒 步 从 安 徽 来 安 走 到 南 京 的 六 合 , 哪 知 夜 里 走 了 4 小 时 后 , 他 没 了 力 气 , 饥 寒 交 迫 在 路 边 瑟 瑟 发 抖 。 巡 逻 民 警 看 到 了 这 一 幕 , 最 终 将 他 安 全 送 到 了 父 母 身 边 。
","O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B_LOC I_LOC O O O O B_LOC I_LOC O B_LOC I_LOC O O O B_T I_T O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"
,"2 0 1 3 年 1 2 月 3 0 日 凌 晨 2 时 许 , 六 合 分 局 程 桥 派 出 所 民 警 巡 逻 至 程 桥 街 道 桂 花 村 路 口 时 , 发 现 一 名 小 伙 坐 在 路 边 瑟 瑟 发 抖 。 经 询 问 , 小 伙 子 姓 徐 , 今 年 1 7 岁 , 六 合 雄 州 街 道 灵 岩 人 。 “ 我 这 也 是 想 留 个 特 别 的 纪 念 , 马 上 要 进 入 2 0 1 4 年 了 , 没 想 到 高 估 了 自 己 。 ” 小 徐 向 民 警 介 绍 说 , 自 己 在 安 徽 来 安 上 班 , 因 为 元 旦 提 前 放 假 , 时 间 比 较 充 裕 , 他 就 不 想 坐 车 回 家 了 , 而 是 决 定 徒 步 。 “ 算 是 一 种 挑 战 吧 , 来 迎 接 新 年 。 ” 小 徐 说 , 单 位 下 班 后 , 他 简 单 吃 了 点 东 西 就 开 始 出 发 , 哪 知 徒 步 4 小 时 后 来 到 这 里 就 没 了 力 气 。 因 为 天 黑 迷 了 路 , 加 之 手 机 没 有 电 了 , 小 徐 在 寒 风 中 瑟 瑟 发 抖 , 于 是 蹲 在 路 边 一 垃 圾 箱 旁 避 寒 。 随 后 , 民 警 将 小 徐 带 回 派 出 所 , 提 供 了 水 和 食 物 , 核 实 情 况 后 , 又 连 夜 将 他 安 全 送 至 父 母 身 边 。 ( 记 者 郭 一 鹏 通 讯 员 六 公 宣 )
","B_T I_T I_T I_T I_T I_T I_T I_T I_T I_T I_T I_T I_T I_T I_T O O B_LOC I_LOC O O O O O O O O O O O O O O B_LOC I_LOC I_LOC I_LOC I_LOC O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B_T I_T O O O O B_LOC I_LOC I_LOC I_LOC I_LOC I_LOC O O O O O O O O O O O O O O O O O O O O O O O B_T I_T I_T I_T I_T O O O O O O O O O O O O O O O O O O O O O O O O B_LOC I_LOC O O O O O O O B_T I_T O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B_T I_T O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B_T I_T O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B_PER I_PER I_PER O O O O O O O
"
,"杰 清 漫 画
","O O O O
"
,"“ 我 们 早 晨 9 点 就 发 起 跨 行 转 账 , 但 到 了 下 午 高 水 平 , 这 笔 账 还 没 到 账 ! ” 昨 日 , 福 州 朱 先 生 拨 打 9 6 8 1 1 1 反 映 这 事 。 记 者 了 解 到 , 昨 日 是 2 0 1 3 年 最 后 一 天 , 为 了 抢 存 款 , 年 底 银 行 各 出 奇 招 , 有 的 不 让 转 账 , 有 的 限 制 转 账 金 额 。
","O O O B_T I_T O O O O O O O O O O O O O B_T I_T O O O O O O O O O O O O O B_T I_T O B_LOC I_LOC O O O O O O O O O O O O O O O O O O O O O O B_T I_T O B_T I_T I_T I_T I_T O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"
,"上 午 就 转 账 傍 晚 却 未 到 账
","B_T I_T O O O B_T I_T O O O O
"
,"朱 先 生 说 , 他 是 一 家 企 业 的 工 作 人 员 , 昨 天 早 晨 9 时 , 他 们 通 过 网 银 , 从 榕 一 家 股 份 制 银 行 账 户 转 账 5 2 0 0 万 到 福 州 一 家 国 有 银 行 账 户 , 但 到 了 昨 日 1 6 时 , 还 没 到 账 , “ 我 知 道 银 行 年 底 有 存 款 任 务 , 但 这 是 我 的 钱 , 我 想 转 哪 个 账 户 就 转 哪 个 账 户 , 银 行 不 能 阻 止 ” 。
","O O O O O O O O O O O O O O O O O B_T I_T I_T I_T I_T I_T O O O O O O O O O O O O O O O O O O O O O O O O O O O B_LOC I_LOC O O O O O O O O O O O O B_T I_T I_T I_T I_T O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"
,"[ 昨 日 下 午 , 记 者 看 到 , 朱 先 生 提 供 的 转 账 电 子 凭 证 , 从 这 家 股 份 制 银 行 的 企 业 账 户 跨 行 转 账 到 该 企 业 在 一 家 国 有 银 行 的 账 户 , 转 账 金 额 为 2 0 0 万 。 这 笔 转 账 是 昨 日 早 晨 9 时 0 2 分 发 出 的 。
","B_T I_T I_T I_T I_T O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B_T I_T I_T I_T I_T I_T I_T I_T I_T O O O O
"
,"朱 先 生 说 , 由 于 转 账 每 笔 限 额 2 0 0 万 , 他 们 从 昨 日 上 午 9 时 开 始 连 续 发 起 2 6 笔 转 账 , 总 共 转 出 5 2 0 0 万 , 但 目 前 一 笔 都 没 到 账 。 对 此 , 昨 日 下 午 该 股 份 制 银 行 福 州 分 行 有 关 人 士 向 记 者 证 实 , 确 有 此 事 。
","O O O O O O O O O O O O O O O O O O O O O B_T I_T I_T I_T I_T I_T O O O O O O O O O O O O O O O O O O O O O O O B_T I_T O O O O O O O O O O B_T I_T I_T I_T O O O O O O B_LOC I_LOC O O O O O O O O O O O O O O O O O
"
,"2 0 1 3 年 , 朝 鲜 第 三 次 地 下 核 试 验 撼 动 半 岛 , 为 世 界 开 启 了 注 定 不 平 静 的 一 年 。 这 一 年 , 安 倍 军 国 大 旗 高 调 挥 进 了 二 战 罪 人 “ 招 魂 所 ” ; 斯 诺 登 “ 碟 中 谍 ” 反 转 把 各 国 情 报 搅 成 了 一 锅 沸 粥 。 化 武 疑 云 逼 压 叙 城 池 ; 反 政 府 示 威 点 燃 泰 街 头 。
","B_T I_T I_T I_T I_T O B_LOC I_LOC O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B_PER I_PER I_PER O O O O O O O O O O O O O O O O O O B_PER I_PER I_PER O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"
,"新 一 年 , 急 速 右 转 的 “ 安 倍 丸 ” 将 带 着 日 本 驶 向 何 方 ? “ 自 由 斗 士 ” 斯 诺 登 何 去 何 从 ? 朝 鲜 会 否 再 核 试 ? 六 方 会 谈 能 否 重 启 ? 泰 国 、 叙 利 亚 、 埃 及 局 势 又 会 现 何 种 变 数 ? 踏 进 2 0 1 4 年 的 门 槛 , 世 界 诸 多 悬 念 引 人 瞩 目 。
","O O O O O O O O O O B_PER I_PER I_PER O O O O B_LOC I_LOC O O O O O O O O O O O B_PER I_PER I_PER O O O O O B_LOC I_LOC O O O O O O O O O O O O O O O B_LOC I_LOC O B_LOC I_LOC I_LOC O B_LOC I_LOC O O O O O O O O O O O O B_T I_T I_T I_T I_T O O O O O O O O O O O O O O O
"
,"2 0 1 4 年 , 行 使 集 体 自 卫 权 和 自 卫 队 更 名 都 可 能 成 为 安 倍 下 一 步 棋 。
","B_T I_T I_T I_T I_T O O O O O O O O O O O O O O O O O O O B_PER I_PER O O O O O
"
,"一 、 安 倍 修 宪 野 心 能 否 得 逞 ?
","O O B_PER I_PER O O O O O O O O O
"
,"怀 揣 “ 军 国 旧 梦 ” , 一 年 来 , 二 度 上 马 的 日 本 首 相 安 倍 晋 三 屡 有 惊 人 之 举 。 他 一 边 鼓 吹 披 着 画 皮 的 “ 积 极 和 平 主 义 ” , 一 边 加 强 日 美 军 事 同 盟 , 渲 染 中 国 “ 威 胁 论 ” , 游 走 东 南 亚 拉 拢 他 国 围 堵 中 国 。
","O O O O O O O O O O O O O O O O O O B_LOC I_LOC O O B_PER I_PER I_PER I_PER O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B_LOC I_LOC O O O O O O O O B_LOC I_LOC I_LOC O O O O O O B_LOC I_LOC O
"
,"面 对 靖 国 神 社 , 从 扭 捏 作 态 “ 避 嫌 ” , 到 遮 遮 掩 掩 “ 献 祭 ” , 再 到 公 然 “ 拜 鬼 ” , 安 倍 野 心 一 目 了 然 。
","O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B_PER I_PER O O O O O O O
"
,"安 倍 一 意 孤 行 挑 战 国 际 容 忍 底 线 , 日 本 与 邻 国 关 系 急 转 直 下 。 在 韩 国 总 统 朴 槿 惠 看 来 , 一 年 来 急 速 “ 右 转 ” 的 日 本 无 资 格 成 为 “ 一 流 国 家 ” ; 中 方 也 明 确 表 态 : 同 中 国 对 话 的 大 门 已 被 倒 行 逆 施 的 安 倍 亲 手 关 闭 。
","B_PER I_PER O O O O O O O O O O O O O B_LOC I_LOC O O O O O O O O O O O B_LOC I_LOC O O B_PER I_PER I_PER O O O O O O O O O O O O O B_LOC I_LOC O O O O O O O O O O O O O O O O O O O O O B_LOC I_LOC O O O O O O O O O O O O B_PER I_PER O O O O O
"
,"如 今 , 安 倍 军 国 大 旗 已 迎 风 扬 起 。 今 夏 一 举 结 束 “ 扭 曲 国 会 ” , 赢 得 三 年 执 政 稳 定 期 , 给 了 他 更 充 分 的 时 间 施 展 拳 脚 。 最 快 在 2 0 1 4 年 初 , 他 将 就 修 宪 做 出 决 断 “ 祭 旗 ” 。
","B_T I_T O B_PER I_PER I_PER O O O O O O O O O B_T I_T O O O O O O O O O O O O O B_T I_T O O O O O O O O O O O O O O O O O O O O O O O B_T I_T I_T I_T I_T I_T O O O O O O O O O O O O O O O
"
,"然 而 , 安 倍 虽 个 人 热 情 高 , 要 突 破 战 后 体 制 实 非 易 事 。 除 了 其 执 政 伙 伴 公 明 党 不 同 意 修 宪 , 他 还 面 临 着 政 治 对 手 、 国 内 民 意 、 国 际 反 对 等 多 道 关 卡 。 加 之 日 本 经 济 复 苏 仍 面 临 诸 多 不 确 定 因 素 , 社 会 关 注 重 心 仍 在 经 济 , 安 倍 “ 修 宪 梦 ” 恐 难 成 真 。
","O O O B_PER I_PER O O O O O O O O O O B_T I_T O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B_LOC I_LOC O O O O O O O O O O O O O O O O O O O O O O O O O O B_PER I_PER O B_PER I_PER I_PER O O O O O O
"
,"福 建 经 济 将 迎 来 五 年 一 次 的 全 身 “ 体 检 ” 。 记 者 从 省 统 计 局 获 悉 , 1 月 1 日 起 , 第 三 次 全 国 经 济 普 查 进 入 入 户 登 记 阶 段 。 未 来 3 个 月 , 全 省 8 万 多 名 普 查 员 将 佩 戴 统 一 证 件 , 深 入 1 . 7 万 个 普 查 区 , 对 全 省 5 0 多 万 个 单 位 、 2 0 9 万 个 个 体 经 营 户 进 行 普 查 登 记 。
","B_LOC I_LOC O O O O O B_T I_T O O O O O O O O O O O O O O O O O O O O B_T I_T I_T I_T O O O O O O O O O O O O O O O O O O O O B_T I_T I_T I_T I_T O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"
,"省 经 济 普 查 领 导 小 组 办 公 室 主 任 林 文 芳 介 绍 , 经 济 普 查 是 一 次 重 大 国 情 国 力 调 查 , 也 是 一 次 经 济 的 “ 大 体 检 ” , 目 的 是 全 面 摸 清 “ 家 底 ” , 是 为 科 学 制 订 中 长 期 发 展 规 划 提 供 依 据 。 “ 如 果 体 检 数 据 不 真 实 , 医 生 开 的 药 当 然 不 能 治 好 病 , 甚 至 会 起 反 作 用 。 ”
","O O O O O O O O O O O O O O B_PER I_PER I_PER O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"
